Date,Open,High,Low,Close,Volume,Adj Close
2016-05-03,144.649994,144.899994,142.899994,144.130005,3553500,144.130005
2016-05-02,146.559998,147.00,144.429993,145.270004,3498800,145.270004
2016-04-29,146.490005,147.339996,144.190002,145.940002,4213800,145.940002
2016-04-28,149.75,150.179993,146.729996,147.070007,3756100,147.070007
2016-04-27,149.350006,150.779999,148.970001,150.470001,3073700,150.470001
2016-04-26,148.649994,149.789993,147.899994,149.080002,2974800,149.080002
2016-04-25,148.160004,148.899994,147.110001,148.809998,2848900,148.809998
2016-04-22,149.440002,151.00,147.50,148.50,5191900,148.50
2016-04-21,146.580002,150.119995,146.460007,149.300003,6017700,149.300003
2016-04-20,144.240005,147.199997,144.00,146.110001,6754300,146.110001
2016-04-19,146.470001,146.949997,142.610001,144.00,13190200,144.00
2016-04-18,151.720001,153.139999,151.490005,152.529999,6581700,152.529999
2016-04-15,151.039993,152.100006,150.960007,151.720001,3657600,151.720001
2016-04-14,151.50,152.759995,150.380005,151.160004,3176500,151.160004
2016-04-13,150.75,151.229996,149.630005,151.229996,3168400,151.229996
2016-04-12,149.610001,150.110001,148.580002,149.630005,3595800,149.630005
2016-04-11,150.259995,151.949997,149.220001,149.25,3846100,149.25
2016-04-08,149.059998,149.990005,148.119995,149.350006,3293800,149.350006
2016-04-07,149.070007,149.600006,148.00,148.25,3663000,148.25
2016-04-06,149.899994,150.149994,147.809998,150.020004,4194600,150.020004
2016-04-05,151.429993,151.600006,149.649994,150.00,3337000,150.00
2016-04-04,152.339996,153.520004,151.910004,152.070007,3931200,152.070007
2016-04-01,150.509995,152.960007,150.25,152.520004,3925500,152.520004
2016-03-31,149.789993,153.100006,149.360001,151.449997,6780600,151.449997
2016-03-30,149.949997,150.410004,148.320007,148.410004,3331200,148.410004
2016-03-29,147.589996,149.759995,147.50,149.330002,3138500,149.330002
2016-03-28,147.75,148.649994,147.229996,148.399994,3265100,148.399994
2016-03-24,144.979996,148.220001,144.490005,147.949997,5044500,147.949997
2016-03-23,148.00,148.029999,145.130005,145.399994,4764200,145.399994
2016-03-22,148.059998,149.279999,147.839996,148.100006,4081900,148.100006
2016-03-21,147.300003,148.710007,146.720001,148.630005,3721600,148.630005
2016-03-18,147.399994,147.509995,145.509995,147.089996,12089700,147.089996
2016-03-17,144.779999,147.320007,144.449997,147.039993,5821600,147.039993
2016-03-16,142.619995,144.880005,142.110001,144.789993,4221900,144.789993
2016-03-15,141.740005,143.330002,141.539993,142.960007,3707500,142.960007
2016-03-14,142.009995,143.190002,141.039993,142.779999,4048800,142.779999
2016-03-11,141.729996,142.919998,140.509995,142.360001,4421900,142.360001
2016-03-10,141.240005,141.470001,138.089996,140.190002,4020600,140.190002
2016-03-09,139.309998,142.169998,139.229996,140.410004,4406500,140.410004
2016-03-08,139.710007,140.350006,137.419998,139.070007,5579100,139.070007
2016-03-07,137.279999,140.509995,136.869995,140.149994,5171000,140.149994
2016-03-04,137.539993,139.419998,137.020004,137.800003,3968400,137.800003
2016-03-03,137.220001,137.960007,136.070007,137.800003,5156400,137.800003
2016-03-02,133.699997,137.440002,133.220001,136.300003,5217200,136.300003
2016-03-01,132.240005,134.639999,132.029999,134.369995,3788500,134.369995
2016-02-29,132.00,133.360001,130.899994,131.029999,4428000,131.029999
2016-02-26,134.509995,134.919998,131.949997,132.029999,4386200,132.029999
2016-02-25,133.289993,134.509995,130.880005,134.50,4358300,134.50
2016-02-24,131.550003,133.490005,129.679993,132.800003,4122600,132.800003
2016-02-23,133.139999,133.410004,132.009995,132.399994,3439700,132.399994
2016-02-22,133.080002,134.309998,132.410004,133.770004,4457400,133.770004
2016-02-19,132.360001,133.649994,130.839996,133.080002,5125300,133.080002
2016-02-18,130.00,134.00,129.75,132.449997,9951600,132.449997
2016-02-17,123.709999,126.57,123.25,126.099998,4821000,126.099998
2016-02-16,121.830002,123.089996,121.339996,122.739998,4061400,122.739998
2016-02-12,119.260002,121.050003,118.349998,121.040001,4936500,121.040001
2016-02-11,118.779999,119.660004,116.900002,117.849998,7307600,117.849998
2016-02-10,125.00,125.290001,119.839996,120.190002,6469100,120.190002
2016-02-09,126.120003,126.93,123.769997,124.07,5957200,124.07
2016-02-08,126.00,127.510002,124.129997,126.980003,7364000,126.980003
2016-02-05,127.220001,128.639999,125.849998,128.570007,7177700,127.270009
2016-02-04,125.080002,128.50,125.00,127.650002,5266500,126.359305
2016-02-03,123.989998,125.449997,122.290001,124.720001,6223500,123.458931
2016-02-02,123.669998,124.139999,122.639999,122.940002,3287300,121.69693
2016-02-01,124.400002,125.290001,123.709999,124.830002,3574900,123.567819
2016-01-29,123.279999,124.790001,122.959999,124.790001,8248100,123.528223
2016-01-28,121.260002,122.830002,121.010002,122.220001,3942500,120.984209
2016-01-27,122.730003,123.370003,120.650002,120.959999,5026400,119.736947
2016-01-26,122.25,123.610001,122.239998,122.589996,4617800,121.350463
2016-01-25,122.099998,124.230003,121.639999,122.080002,5446000,120.845625
2016-01-22,124.669998,124.739998,121.769997,122.50,9238400,121.261376
2016-01-21,121.300003,125.099998,120.580002,122.910004,8851600,121.667234
2016-01-20,118.459999,123.989998,118.00,121.860001,16157800,120.627848
2016-01-19,130.110001,132.100006,128.059998,128.110001,9979600,126.814653
2016-01-15,130.009995,130.880005,128.869995,130.029999,9008500,128.715238
2016-01-14,131.929993,133.789993,131.220001,132.910004,5709600,131.566122
2016-01-13,133.50,134.279999,131.100006,131.169998,4700100,129.84371
2016-01-12,133.649994,133.779999,131.130005,132.899994,5078700,131.556214
